DFS:
+---------+------+-------+
| Vértice | Pai  | Nível |
+------------------------+
|      Componente 1      |
+---------+------+-------+
|		2   | Null  |   0   |
|		8778		|		9407		|		62		|
|		2132		|		8778		|		63		|
|		3371		|		2132		|		64		|
|		6314		|		3371		|		65		|
|		2295		|		6314		|		66		|
|		4010		|		2295		|		67		|
|		686		|		4010		|		68		|
|		9411		|		686		|		69		|
|		9940		|		9411		|		70		|
|		12		|		9940		|		71		|
|		9487		|		12		|		72		|
|		7850		|		9487		|		73		|
|		5680		|		7850		|		74		|
|		7079		|		5680		|		75		|
|		1070		|		7079		|		76		|
|		2252		|		1070		|		77		|
|		6436		|		2252		|		78		|
|		2384		|		6436		|		79		|
|		8917		|		2384		|		80		|
|		9604		|		8917		|		81		|
|		278		|		9604		|		82		|
|		2813		|		278		|		83		|
|		9284		|		2813		|		84		|
|		9441		|		9284		|		85		|
|		6159		|		9441		|		86		|
|		4810		|		6159		|		87		|
|		8100		|		4810		|		88		|
|		4969		|		8100		|		89		|
|		2553		|		4969		|		90		|
|		92		|		2553		|		91		|
|		712		|		92		|		92		|
|		7723		|		712		|		93		|
|		4142		|		7723		|		94		|
|		44		|		4142		|		95		|
|		4890		|		44		|		96		|
|		4922		|		4890		|		97		|
|		7361		|		4922		|		98		|
|		604		|		7361		|		99		|
|		7617		|		604		|		100		|
|		7031		|		7617		|		101		|
|		6667		|		7031		|		102		|
|		9701		|		6667		|		103		|
|		1478		|		9701		|		104		|
|		5684		|		1478		|		105		|
|		7058		|		5684		|		106		|
|		623		|		7058		|		107		|
|		3654		|		623		|		108		|
|		4880		|		3654		|		109		|
|		5900		|		4880		|		110		|
|		9024		|		5900		|		111		|
|		8424		|		9024		|		112		|
|		9607		|		8424		|		113		|
|		2258		|		9607		|		114		|
|		2950		|		2258		|		115		|
|		2009		|		2950		|		116		|
|		3074		|		2009		|		117		|
|		1395		|		3074		|		118		|
|		8713		|		1395		|		119		|
|		7508		|		8713		|		120		|
|		2145		|		7508		|		121		|
|		8659		|		2145		|		122		|
|		6055		|		8659		|		123		|
|		1233		|		6055		|		124		|
|		6156		|		1233		|		125		|
|		8047		|		6156		|		126		|
|		2980		|		8047		|		127		|
|		3886		|		2980		|		128		|
|		1992		|		3886		|		129		|
|		2672		|		1992		|		130		|
|		7972		|		2672		|		131		|
|		7473		|		7972		|		132		|
|		3717		|		7473		|		133		|
|		2124		|		3717		|		134		|
|		9066		|		2124		|		135		|
|		831		|		9066		|		136		|
|		6926		|		831		|		137		|
|		4376		|		6926		|		138		|
|		7717		|		4376		|		139		|
|		2110		|		7717		|		140		|
|		650		|		2110		|		141		|
|		3827		|		650		|		142		|
|		2010		|		3827		|		143		|
|		1811		|		2010		|		144		|
|		3385		|		1811		|		145		|
|		3146		|		3385		|		146		|
|		5198		|		3146		|		147		|
|		2903		|		5198		|		148		|
|		5036		|		2903		|		149		|
|		2118		|		5036		|		150		|
|		9313		|		2118		|		151		|
|		9896		|		9313		|		152		|
|		7185		|		9896		|		153		|
|		6897		|		7185		|		154		|
|		9854		|		6897		|		155		|
|		1470		|		9854		|		156		|
|		6731		|		1470		|		157		|
|		109		|		6731		|		158		|
|		9474		|		109		|		159		|
|		1473		|		9474		|		160		|
|		1880		|		1473		|		161		|
|		2321		|		1880		|		162		|
|		3307		|		2321		|		163		|
|		4834		|		3307		|		164		|
|		3098		|		4834		|		165		|
|		6005		|		3098		|		166		|
|		3949		|		6005		|		167		|
|		143		|		3949		|		168		|
|		7677		|		143		|		169		|
|		5898		|		7677		|		170		|
|		5350		|		5898		|		171		|
|		3076		|		5350		|		172		|
|		4980		|		3076		|		173		|
|		1948		|		4980		|		174		|
|		5867		|		1948		|		175		|
|		9676		|		5867		|		176		|
|		2931		|		9676		|		177		|
|		7399		|		2931		|		178		|
|		1069		|		7399		|		179		|
|		3621		|		1069		|		180		|
|		5022		|		3621		|		181		|
|		966		|		5022		|		182		|
|		3162		|		966		|		183		|
|		9322		|		3162		|		184		|
|		3150		|		9322		|		185		|
|		5903		|		3150		|		186		|
|		4424		|		5903		|		187		|
|		839		|		4424		|		188		|
|		8344		|		839		|		189		|
|		4953		|		8344		|		190		|
|		1465		|		4953		|		191		|
|		3248		|		1465		|		192		|
|		1704		|		3248		|		193		|
|		6615		|		1704		|		194		|
|		6249		|		6615		|		195		|
|		1721		|		6249		|		196		|
|		9122		|		1721		|		197		|
|		6292		|		9122		|		198		|
|		3223		|		6292		|		199		|
|		8927		|		3223		|		200		|
|		6937		|		8927		|		201		|
|		7829		|		6937		|		202		|
|		612		|		7829		|		203		|
|		1542		|		612		|		204		|
|		268		|		1542		|		205		|
|		195		|		268		|		206		|
|		6572		|		195		|		207		|
|		8654		|		6572		|		208		|
|		6312		|		8654		|		209		|
|		8329		|		6312		|		210		|
|		2335		|		8329		|		211		|
|		4925		|		2335		|		212		|
|		1658		|		4925		|		213		|
|		8390		|		1658		|		214		|
|		6000		|		8390		|		215		|
|		1874		|		6000		|		216		|
|		7012		|		1874		|		217		|
|		3373		|		7012		|		218		|
|		2604		|		3373		|		219		|
|		1400		|		2604		|		220		|
|		6413		|		1400		|		221		|
|		781		|		6413		|		222		|
|		8602		|		781		|		223		|
|		204		|		8602		|		224		|
|		2722		|		204		|		225		|
|		2845		|		2722		|		226		|
|		3024		|		2845		|		227		|
|		5806		|		3024		|		228		|
|		6530		|		5806		|		229		|
|		8672		|		6530		|		230		|
|		9514		|		8672		|		231		|
|		7391		|		9514		|		232		|
|		7656		|		7391		|		233		|
|		908		|		7656		|		234		|
|		5129		|		908		|		235		|
|		3432		|		5129		|		236		|
|		203		|		3432		|		237		|
|		8222		|		203		|		238		|
|		3029		|		8222		|		239		|
|		7586		|		3029		|		240		|
|		6409		|		7586		|		241		|
|		9836		|		6409		|		242		|
|		1661		|		9836		|		243		|
|		420		|		1661		|		244		|
|		8877		|		420		|		245		|
|		6876		|		8877		|		246		|
|		4763		|		6876		|		247		|
|		5593		|		4763		|		248		|
|		1225		|		5593		|		249		|
|		8168		|		1225		|		250		|
|		4764		|		8168		|		251		|
|		5969		|		4764		|		252		|
|		8729		|		5969		|		253		|
|		3332		|		8729		|		254		|
|		3136		|		3332		|		255		|
|		3485		|		3136		|		256		|
|		5512		|		3485		|		257		|
|		4963		|		5512		|		258		|
|		2571		|		4963		|		259		|
|		7082		|		2571		|		260		|
|		2625		|		7082		|		261		|
|		6919		|		2625		|		262		|
|		6084		|		6919		|		263		|
|		4848		|		6084		|		264		|
|		9409		|		4848		|		265		|
|		7218		|		9409		|		266		|
|		2721		|		7218		|		267		|
|		2602		|		2721		|		268		|
|		9708		|		2602		|		269		|
|		6037		|		9708		|		270		|
|		8378		|		6037		|		271		|
|		9520		|		8378		|		272		|
|		5620		|		9520		|		273		|
|		37		|		5620		|		274		|
|		7383		|		37		|		275		|
|		3456		|		7383		|		276		|
|		2792		|		3456		|		277		|
|		6642		|		2792		|		278		|
|		3093		|		6642		|		279		|
|		5956		|		3093		|		280		|
|		5033		|		5956		|		281		|
|		9953		|		5033		|		282		|
|		392		|		9953		|		283		|
|		8537		|		392		|		284		|
|		1136		|		8537		|		285		|
|		4989		|		1136		|		286		|
|		4914		|		4989		|		287		|
|		7497		|		4914		|		288		|
|		1249		|		7497		|		289		|
|		4281		|		1249		|		290		|
|		6931		|		4281		|		291		|
|		6542		|		6931		|		292		|
|		7797		|		6542		|		293		|
|		2522		|		7797		|		294		|
|		2812		|		2522		|		295		|
|		8321		|		2812		|		296		|
|		3897		|		8321		|		297		|
|		9643		|		3897		|		298		|
|		5200		|		9643		|		299		|
|		69		|		5200		|		300		|
|		7909		|		69		|		301		|
|		2558		|		7909		|		302		|
|		4740		|		2558		|		303		|
|		1237		|		4740		|		304		|
|		4623		|		1237		|		305		|
|		4037		|		4623		|		306		|
|		9922		|		4037		|		307		|
|		4614		|		9922		|		308		|
|		1256		|		4614		|		309		|
|		223		|		1256		|		310		|
|		6117		|		223		|		311		|
|		1149		|		6117		|		312		|
|		9888		|		1149		|		313		|
|		4713		|		9888		|		314		|
|		5940		|		4713		|		315		|
|		9335		|		5940		|		316		|
|		2666		|		9335		|		317		|
|		5538		|		2666		|		318		|
|		6878		|		5538		|		319		|
|		553		|		6878		|		320		|
|		3651		|		553		|		321		|
|		245		|		3651		|		322		|
|		4887		|		245		|		323		|
|		5178		|		4887		|		324		|
|		5439		|		5178		|		325		|
|		8467		|		5439		|		326		|
|		7691		|		8467		|		327		|
|		3972		|		7691		|		328		|
|		4931		|		3972		|		329		|
|		8918		|		4931		|		330		|
|		5392		|		8918		|		331		|
|		6093		|		5392		|		332		|
|		9021		|		6093		|		333		|
|		8521		|		9021		|		334		|
|		4862		|		8521		|		335		|
|		331		|		4862		|		336		|
|		6719		|		331		|		337		|
|		3106		|		6719		|		338		|
|		2588		|		3106		|		339		|
|		1119		|		2588		|		340		|
|		7893		|		1119		|		341		|
|		327		|		7893		|		342		|
|		3814		|		327		|		343		|
|		7529		|		3814		|		344		|
|		8293		|		7529		|		345		|
|		932		|		8293		|		346		|
|		6403		|		932		|		347		|
|		1028		|		6403		|		348		|
|		5075		|		1028		|		349		|
|		5885		|		5075		|		350		|
|		8270		|		5885		|		351		|
|		6112		|		8270		|		352		|
|		1713		|		6112		|		353		|
|		1287		|		1713		|		354		|
|		754		|		1287		|		355		|
|		4816		|		754		|		356		|
|		4981		|		4816		|		357		|
|		3249		|		4981		|		358		|
|		748		|		3249		|		359		|
|		8201		|		748		|		360		|
|		6694		|		8201		|		361		|
|		1210		|		6694		|		362		|
|		8638		|		1210		|		363		|
|		4463		|		8638		|		364		|
|		4730		|		4463		|		365		|
|		8171		|		4730		|		366		|
|		1279		|		8171		|		367		|
|		3940		|		1279		|		368		|
|		7710		|		3940		|		369		|
|		9894		|		7710		|		370		|
|		4864		|		9894		|		371		|
|		2275		|		4864		|		372		|
|		155		|		2275		|		373		|
|		3959		|		155		|		374		|
|		9555		|		3959		|		375		|
|		2843		|		9555		|		376		|
|		4494		|		2843		|		377		|
|		452		|		4494		|		378		|
|		7452		|		452		|		379		|
|		342		|		7452		|		380		|
|		1359		|		342		|		381		|
|		1892		|		1359		|		382		|
|		7876		|		1892		|		383		|
|		931		|		7876		|		384		|
|		8632		|		931		|		385		|
|		769		|		8632		|		386		|
|		947		|		769		|		387		|
|		5836		|		947		|		388		|
|		7285		|		5836		|		389		|
|		3353		|		7285		|		390		|
|		3538		|		3353		|		391		|
|		3425		|		3538		|		392		|
|		4783		|		3425		|		393		|
|		5383		|		4783		|		394		|
|		2942		|		5383		|		395		|
|		2905		|		2942		|		396		|
|		7886		|		2905		|		397		|
|		5689		|		7886		|		398		|
|		5232		|		5689		|		399		|
|		519		|		5232		|		400		|
|		9510		|		519		|		401		|
|		6032		|		9510		|		402		|
|		4995		|		6032		|		403		|
|		8524		|		4995		|		404		|
|		3988		|		8524		|		405		|
|		9576		|		3988		|		406		|
|		2306		|		9576		|		407		|
|		2640		|		2306		|		408		|
|		5789		|		2640		|		409		|
|		2866		|		5789		|		410		|
|		5668		|		2866		|		411		|
|		7211		|		5668		|		412		|
|		2093		|		7211		|		413		|
|		8122		|		2093		|		414		|
|		6757		|		8122		|		415		|
|		5897		|		6757		|		416		|
|		4335		|		5897		|		417		|
|		6155		|		4335		|		418		|
|		1988		|		6155		|		419		|
|		4814		|		1988		|		420		|
|		3963		|		4814		|		421		|
|		2828		|		3963		|		422		|
|		6835		|		2828		|		423		|
|		1138		|		6835		|		424		|
|		9571		|		1138		|		425		|
|		5194		|		9571		|		426		|
|		9077		|		5194		|		427		|
|		2424		|		9077		|		428		|
|		2904		|		2424		|		429		|
|		3021		|		2904		|		430		|
|		2397		|		3021		|		431		|
|		609		|		2397		|		432		|
|		2830		|		609		|		433		|
|		1857		|		2830		|		434		|
|		1065		|		1857		|		435		|
|		1151		|		1065		|		436		|
|		3938		|		1151		|		437		|
|		9495		|		3938		|		438		|
|		2858		|		9495		|		439		|
|		6440		|		2858		|		440		|
|		9129		|		6440		|		441		|
|		565		|		9129		|		442		|
|		7987		|		565		|		443		|
|		1401		|		7987		|		444		|
|		9475		|		1401		|		445		|
|		6520		|		9475		|		446		|
|		5153		|		6520		|		447		|
|		6791		|		5153		|		448		|
|		1707		|		6791		|		449		|
|		3027		|		1707		|		450		|
|		7643		|		3027		|		451		|
|		8883		|		7643		|		452		|
|		7327		|		8883		|		453		|
|		6247		|		7327		|		454		|
|		2111		|		6247		|		455		|
|		4516		|		2111		|		456		|
|		5307		|		4516		|		457		|
|		560		|		5307		|		458		|
|		4600		|		560		|		459		|
|		7696		|		4600		|		460		|
|		7785		|		7696		|		461		|
|		306		|		7785		|		462		|
|		1380		|		306		|		463		|
|		5600		|		1380		|		464		|
|		6266		|		5600		|		465		|
|		2552		|		6266		|		466		|
|		2136		|		2552		|		467		|
|		5030		|		2136		|		468		|
|		1755		|		5030		|		469		|
|		6210		|		1755		|		470		|
|		6599		|		6210		|		471		|
|		837		|		6599		|		472		|
|		2808		|		837		|		473		|
|		7584		|		2808		|		474		|
|		5784		|		7584		|		475		|
|		5638		|		5784		|		476		|
|		7757		|		5638		|		477		|
|		7750		|		7757		|		478		|
|		9120		|		7750		|		479		|
|		9806		|		9120		|		480		|
|		5669		|		9806		|		481		|
|		7868		|		5669		|		482		|
|		5654		|		7868		|		483		|
|		8156		|		5654		|		484		|
|		4847		|		8156		|		485		|
|		2585		|		4847		|		486		|
|		4230		|		2585		|		487		|
|		7640		|		4230		|		488		|
|		5115		|		7640		|		489		|
|		572		|		5115		|		490		|
|		7041		|		572		|		491		|
|		5647		|		7041		|		492		|
|		1421		|		5647		|		493		|
|		6634		|		1421		|		494		|
|		1983		|		6634		|		495		|
|		8925		|		1983		|		496		|
|		2202		|		8925		|		497		|
|		6901		|		2202		|		498		|
|		6706		|		6901		|		499		|
|		8271		|		6706		|		500		|
|		6040		|		8271		|		501		|
|		5649		|		6040		|		502		|
|		5902		|		5649		|		503		|
|		4077		|		5902		|		504		|
|		2840		|		4077		|		505		|
|		7363		|		2840		|		506		|
|		2154		|		7363		|		507		|
|		9979		|		2154		|		508		|
|		5882		|		9979		|		509		|
|		2711		|		5882		|		510		|
|		5709		|		2711		|		511		|
|		8710		|		5709		|		512		|
|		7968		|		8710		|		513		|
|		6826		|		7968		|		514		|
|		3370		|		6826		|		515		|
|		8685		|		3370		|		516		|
|		6227		|		8685		|		517		|
|		110		|		6227		|		518		|
|		1732		|		110		|		519		|
|		9624		|		1732		|		520		|
|		7155		|		9624		|		521		|
|		6147		|		7155		|		522		|
|		7081		|		6147		|		523		|
|		6		|		7081		|		524		|
|		8404		|		6		|		525		|
|		9293		|		8404		|		526		|
|		9712		|		9293		|		527		|
|		455		|		9712		|		528		|
|		8339		|		455		|		529		|
|		3783		|		8339		|		530		|
|		5483		|		3783		|		531		|
|		7607		|		5483		|		532		|
|		5251		|		7607		|		533		|
|		8148		|		5251		|		534		|
|		2579		|		8148		|		535		|
|		8398		|		2579		|		536		|
|		9171		|		8398		|		537		|
|		789		|		9171		|		538		|
|		9191		|		789		|		539		|
|		1062		|		9191		|		540		|
|		2105		|		1062		|		541		|
|		6214		|		2105		|		542		|
|		8053		|		6214		|		543		|
|		7840		|		8053		|		544		|
|		9447		|		7840		|		545		|
|		7859		|		9447		|		546		|
|		9243		|		7859		|		547		|
|		4217		|		9243		|		548		|
|		2745		|		4217		|		549		|
|		9681		|		2745		|		550		|
|		8373		|		9681		|		551		|
|		3239		|		8373		|		552		|
|		4120		|		3239		|		553		|
|		3537		|		4120		|		554		|
|		1260		|		3537		|		555		|
|		6392		|		1260		|		556		|
|		1205		|		6392		|		557		|
|		3154		|		1205		|		558		|
|		6887		|		3154		|		559		|
|		6198		|		6887		|		560		|
|		7481		|		6198		|		561		|
|		1989		|		7481		|		562		|
|		9121		|		1989		|		563		|
|		7121		|		9121		|		564		|
|		9266		|		7121		|		565		|
|		722		|		9266		|		566		|
|		5230		|		722		|		567		|
|		4712		|		5230		|		568		|
|		9092		|		4712		|		569		|
|		3710		|		9092		|		570		|
|		1561		|		3710		|		571		|
|		4910		|		1561		|		572		|
|		822		|		4910		|		573		|
|		1052		|		822		|		574		|
|		919		|		1052		|		575		|
|		5475		|		919		|		576		|
|		8671		|		5475		|		577		|
|		1469		|		8671		|		578		|
|		9368		|		1469		|		579		|
|		1096		|		9368		|		580		|
|		2844		|		1096		|		581		|
|		4500		|		2844		|		582		|
|		7824		|		4500		|		583		|
|		7515		|		7824		|		584		|
|		5104		|		7515		|		585		|
|		4105		|		5104		|		586		|
|		4368		|		4105		|		587		|
|		6940		|		4368		|		588		|
|		5032		|		6940		|		589		|
|		8781		|		5032		|		590		|
|		778		|		8781		|		591		|
|		5393		|		778		|		592		|
|		6473		|		5393		|		593		|
|		1257		|		6473		|		594		|
|		8012		|		1257		|		595		|
|		9211		|		8012		|		596		|
|		1224		|		9211		|		597		|
|		2218		|		1224		|		598		|
|		1251		|		2218		|		599		|
|		39		|		1251		|		600		|
|		6756		|		39		|		601		|
|		3565		|		6756		|		602		|
|		4069		|		3565		|		603		|
|		328		|		4069		|		604		|
|		9511		|		328		|		605		|
|		2318		|		9511		|		606		|
|		3041		|		2318		|		607		|
|		9174		|		3041		|		608		|
|		8458		|		9174		|		609		|
|		6328		|		8458		|		610		|
|		9803		|		6328		|		611		|
|		7024		|		9803		|		612		|
|		1780		|		7024		|		613		|
|		900		|		1780		|		614		|
|		800		|		900		|		615		|
|		5245		|		800		|		616		|
|		6343		|		5245		|		617		|
|		9917		|		6343		|		618		|
|		8022		|		9917		|		619		|
|		18		|		8022		|		620		|
|		9404		|		18		|		621		|
|		2879		|		9404		|		622		|
|		2671		|		2879		|		623		|
|		4168		|		2671		|		624		|
|		7510		|		4168		|		625		|
|		3143		|		7510		|		626		|
|		9001		|		3143		|		627		|
|		5583		|		9001		|		628		|
|		595		|		5583		|		629		|
|		2160		|		595		|		630		|
|		6819		|		2160		|		631		|
|		4942		|		6819		|		632		|
|		2089		|		4942		|		633		|
|		7772		|		2089		|		634		|
|		6287		|		7772		|		635		|
|		1612		|		6287		|		636		|
|		8627		|		1612		|		637		|
|		8030		|		8627		|		638		|
|		8977		|		8030		|		639		|
|		1131		|		8977		|		640		|
|		8188		|		1131		|		641		|
|		7075		|		8188		|		642		|
|		6591		|		7075		|		643		|
|		1104		|		6591		|		644		|
|		3294		|		1104		|		645		|
|		7974		|		3294		|		646		|
|		9380		|		7974		|		647		|
|		9585		|		9380		|		648		|
|		4766		|		9585		|		649		|
|		1972		|		4766		|		650		|
|		1958		|		1972		|		651		|
|		3128		|		1958		|		652		|
|		43		|		3128		|		653		|
|		8728		|		43		|		654		|
|		4921		|		8728		|		655		|
|		8004		|		4921		|		656		|
|		8885		|		8004		|		657		|
|		3602		|		8885		|		658		|
|		2524		|		3602		|		659		|
|		3447		|		2524		|		660		|
|		8261		|		3447		|		661		|
|		6140		|		8261		|		662		|
|		443		|		6140		|		663		|
|		5910		|		443		|		664		|
|		8437		|		5910		|		665		|
|		896		|		8437		|		666		|
|		5938		|		896		|		667		|
|		1495		|		5938		|		668		|
|		894		|		1495		|		669		|
|		9502		|		894		|		670		|
|		9096		|		9502		|		671		|
|		3986		|		9096		|		672		|
|		5020		|		3986		|		673		|
|		2339		|		5020		|		674		|
|		3365		|		2339		|		675		|
|		2848		|		3365		|		676		|
|		1148		|		2848		|		677		|
|		6661		|		1148		|		678		|
|		4832		|		6661		|		679		|
|		101		|		4832		|		680		|
|		5478		|		101		|		681		|
|		2409		|		5478		|		682		|
|		2620		|		2409		|		683		|
|		6855		|		2620		|		684		|
|		9800		|		6855		|		685		|
|		3794		|		9800		|		686		|
|		9369		|		3794		|		687		|
|		6837		|		9369		|		688		|
|		7103		|		6837		|		689		|
|		7863		|		7103		|		690		|
|		6138		|		7863		|		691		|
|		1109		|		6138		|		692		|
|		8637		|		1109		|		693		|
|		139		|		8637		|		694		|
|		8147		|		139		|		695		|
|		6550		|		8147		|		696		|
|		687		|		6550		|		697		|
|		7437		|		687		|		698		|
|		3483		|		7437		|		699		|
|		5133		|		3483		|		700		|
|		2723		|		5133		|		701		|
|		6297		|		2723		|		702		|
|		4647		|		6297		|		703		|
|		354		|		4647		|		704		|
|		7936		|		354		|		705		|
|		2188		|		7936		|		706		|
|		2242		|		2188		|		707		|
|		5108		|		2242		|		708		|
|		9074		|		5108		|		709		|
|		4869		|		9074		|		710		|
|		8967		|		4869		|		711		|
|		9605		|		8967		|		712		|
|		2647		|		9605		|		713		|
|		8727		|		2647		|		714		|
|		9942		|		8727		|		715		|
|		1555		|		9942		|		716		|
|		3090		|		1555		|		717		|
|		3102		|		3090		|		718		|
|		6341		|		3102		|		719		|
|		1382		|		6341		|		720		|
|		7818		|		1382		|		721		|
|		5462		|		7818		|		722		|
|		7619		|		5462		|		723		|
|		120		|		7619		|		724		|
|		5041		|		120		|		725		|
|		8816		|		5041		|		726		|
|		484		|		8816		|		727		|
|		357		|		484		|		728		|
|		684		|		357		|		729		|
|		4386		|		684		|		730		|
|		2501		|		4386		|		731		|
|		1503		|		2501		|		732		|
|		5126		|		1503		|		733		|
|		2289		|		5126		|		734		|
|		2152		|		2289		|		735		|
|		7160		|		2152		|		736		|
|		2407		|		7160		|		737		|
|		728		|		2407		|		738		|
|		4686		|		728		|		739		|
|		8187		|		4686		|		740		|
|		5876		|		8187		|		741		|
|		3132		|		5876		|		742		|
|		885		|		3132		|		743		|
|		7365		|		885		|		744		|
|		276		|		7365		|		745		|
|		450		|		276		|		746		|
|		8464		|		450		|		747		|
|		3149		|		8464		|		748		|
|		868		|		3149		|		749		|
|		4527		|		868		|		750		|
|		2971		|		4527		|		751		|
|		9527		|		2971		|		752		|
|		4293		|		9527		|		753		|
|		8649		|		4293		|		754		|
|		4794		|		8649		|		755		|
|		3243		|		4794		|		756		|
|		2393		|		3243		|		757		|
|		7557		|		2393		|		758		|
|		7673		|		7557		|		759		|
|		9265		|		7673		|		760		|
|		240		|		9265		|		761		|
|		7099		|		240		|		762		|
|		9930		|		7099		|		763		|
|		7409		|		9930		|		764		|
|		2951		|		7409		|		765		|
|		6002		|		2951		|		766		|
|		3462		|		6002		|		767		|
|		1190		|		3462		|		768		|
|		230		|		1190		|		769		|
|		250		|		230		|		770		|
|		7034		|		250		|		771		|
|		8173		|		7034		|		772		|
|		7433		|		8173		|		773		|
|		8879		|		7433		|		774		|
|		2081		|		8879		|		775		|
|		6767		|		2081		|		776		|
|		719		|		6767		|		777		|
|		2554		|		719		|		778		|
|		3145		|		2554		|		779		|
|		784		|		3145		|		780		|
|		4655		|		784		|		781		|
|		6974		|		4655		|		782		|
|		2150		|		6974		|		783		|
|		7359		|		2150		|		784		|
|		3172		|		7359		|		785		|
|		7424		|		3172		|		786		|
|		5014		|		7424		|		787		|
|		903		|		5014		|		788		|
|		5813		|		903		|		789		|
|		2142		|		5813		|		790		|
|		2790		|		2142		|		791		|
|		2376		|		2790		|		792		|
|		6671		|		2376		|		793		|
|		9142		|		6671		|		794		|
|		9286		|		9142		|		795		|
|		3160		|		9286		|		796		|
|		7254		|		3160		|		797		|
|		6955		|		7254		|		798		|
|		6838		|		6955		|		799		|
|		1227		|		6838		|		800		|
|		4720		|		1227		|		801		|
|		8924		|		4720		|		802		|
|		2593		|		8924		|		803		|
|		2507		|		2593		|		804		|
|		1097		|		2507		|		805		|
|		1354		|		1097		|		806		|
|		8152		|		1354		|		807		|
|		2738		|		8152		|		808		|
|		1933		|		2738		|		809		|
|		4796		|		1933		|		810		|
|		7504		|		4796		|		811		|
|		3125		|		7504		|		812		|
|		2726		|		3125		|		813		|
|		4296		|		2726		|		814		|
|		3711		|		4296		|		815		|
|		615		|		3711		|		816		|
|		8057		|		615		|		817		|
|		8771		|		8057		|		818		|
|		6825		|		8771		|		819		|
|		252		|		6825		|		820		|
|		6843		|		252		|		821		|
|		370		|		6843		|		822		|
|		8438		|		370		|		823		|
|		757		|		8438		|		824		|
|		8653		|		757		|		825		|
|		9533		|		8653		|		826		|
|		5636		|		9533		|		827		|
|		7028		|		5636		|		828		|
|		5311		|		7028		|		829		|
|		1134		|		5311		|		830		|
|		2546		|		1134		|		831		|
|		1416		|		2546		|		832		|
|		2364		|		1416		|		833		|
|		2861		|		2364		|		834		|
|		5844		|		2861		|		835		|
|		5368		|		5844		|		836		|
|		8328		|		5368		|		837		|
|		3148		|		8328		|		838		|
|		694		|		3148		|		839		|
|		7039		|		694		|		840		|
|		1996		|		7039		|		841		|
|		5455		|		1996		|		842		|
|		2344		|		5455		|		843		|
|		2018		|		2344		|		844		|
|		8915		|		2018		|		845		|
|		4873		|		8915		|		846		|
|		2831		|		4873		|		847		|
|		7296		|		2831		|		848		|
|		1333		|		7296		|		849		|
|		6452		|		1333		|		850		|
|		600		|		6452		|		851		|
|		4661		|		600		|		852		|
|		7977		|		4661		|		853		|
|		4620		|		7977		|		854		|
|		9403		|		4620		|		855		|
|		933		|		9403		|		856		|
|		4364		|		933		|		857		|
|		7782		|		4364		|		858		|
|		5762		|		7782		|		859		|
|		7820		|		5762		|		860		|
|		6607		|		7820		|		861		|
|		4040		|		6607		|		862		|
|		9690		|		4040		|		863		|
|		6085		|		9690		|		864		|
|		5143		|		6085		|		865		|
|		3299		|		5143		|		866		|
|		6833		|		3299		|		867		|
|		7755		|		6833		|		868		|
|		5754		|		7755		|		869		|
|		3340		|		5754		|		870		|
|		2354		|		3340		|		871		|
|		5471		|		2354		|		872		|
|		4548		|		5471		|		873		|
|		5543		|		4548		|		874		|
|		1806		|		5543		|		875		|
|		445		|		1806		|		876		|
|		9279		|		445		|		877		|
|		184		|		9279		|		878		|
