~~ Arvore Geradora (BFS) ~~

Vertice: 10;		Pai: nullptr;		Nível: 0
Vertice: 807;		Pai: 504;		Nível: 2
Vertice: 242;		Pai: 66;		Nível: 2
Vertice: 940;		Pai: 66;		Nível: 2
Vertice: 681;		Pai: 66;		Nível: 2
Vertice: 936;		Pai: 66;		Nível: 2
Vertice: 761;		Pai: 66;		Nível: 2
Vertice: 518;		Pai: 66;		Nível: 2
Vertice: 714;		Pai: 66;		Nível: 2
Vertice: 919;		Pai: 66;		Nível: 2
Vertice: 707;		Pai: 66;		Nível: 2
Vertice: 121;		Pai: 66;		Nível: 2
Vertice: 673;		Pai: 66;		Nível: 2
Vertice: 56;		Pai: 66;		Nível: 2
Vertice: 487;		Pai: 66;		Nível: 2
Vertice: 733;		Pai: 66;		Nível: 2
Vertice: 128;		Pai: 66;		Nível: 2
Vertice: 349;		Pai: 66;		Nível: 2
Vertice: 220;		Pai: 66;		Nível: 2
Vertice: 28;		Pai: 66;		Nível: 2
Vertice: 159;		Pai: 66;		Nível: 2
Vertice: 863;		Pai: 66;		Nível: 2
Vertice: 322;		Pai: 66;		Nível: 2
Vertice: 776;		Pai: 66;		Nível: 2
Vertice: 377;		Pai: 66;		Nível: 2
Vertice: 697;		Pai: 66;		Nível: 2
Vertice: 411;		Pai: 66;		Nível: 2
Vertice: 7;		Pai: 66;		Nível: 2
Vertice: 436;		Pai: 66;		Nível: 2
Vertice: 602;		Pai: 66;		Nível: 2
Vertice: 234;		Pai: 66;		Nível: 2
Vertice: 244;		Pai: 66;		Nível: 2
Vertice: 146;		Pai: 739;		Nível: 2
Vertice: 508;		Pai: 739;		Nível: 2
Vertice: 678;		Pai: 739;		Nível: 2
Vertice: 181;		Pai: 739;		Nível: 2
Vertice: 456;		Pai: 739;		Nível: 2
Vertice: 746;		Pai: 739;		Nível: 2
Vertice: 866;		Pai: 739;		Nível: 2
Vertice: 687;		Pai: 739;		Nível: 2
Vertice: 55;		Pai: 739;		Nível: 2
Vertice: 177;		Pai: 739;		Nível: 2
Vertice: 448;		Pai: 739;		Nível: 2
Vertice: 645;		Pai: 739;		Nível: 2
Vertice: 360;		Pai: 739;		Nível: 2
Vertice: 663;		Pai: 739;		Nível: 2
Vertice: 402;		Pai: 739;		Nível: 2
Vertice: 457;		Pai: 739;		Nível: 2
Vertice: 592;		Pai: 739;		Nível: 2
Vertice: 843;		Pai: 739;		Nível: 2
Vertice: 891;		Pai: 739;		Nível: 2
Vertice: 903;		Pai: 739;		Nível: 2
Vertice: 937;		Pai: 739;		Nível: 2
Vertice: 810;		Pai: 739;		Nível: 2
Vertice: 567;		Pai: 739;		Nível: 2
Vertice: 80;		Pai: 739;		Nível: 2
Vertice: 46;		Pai: 739;		Nível: 2
Vertice: 475;		Pai: 739;		Nível: 2
Vertice: 952;		Pai: 739;		Nível: 2
Vertice: 618;		Pai: 34;		Nível: 2
Vertice: 824;		Pai: 34;		Nível: 2
Vertice: 211;		Pai: 34;		Nível: 2
Vertice: 857;		Pai: 34;		Nível: 2
Vertice: 945;		Pai: 34;		Nível: 2
Vertice: 150;		Pai: 34;		Nível: 2
Vertice: 756;		Pai: 34;		Nível: 2
Vertice: 523;		Pai: 34;		Nível: 2
Vertice: 473;		Pai: 34;		Nível: 2
Vertice: 437;		Pai: 34;		Nível: 2
Vertice: 662;		Pai: 34;		Nível: 2
Vertice: 108;		Pai: 34;		Nível: 2
Vertice: 548;		Pai: 34;		Nível: 2
Vertice: 717;		Pai: 34;		Nível: 2
Vertice: 557;		Pai: 34;		Nível: 2
Vertice: 85;		Pai: 34;		Nível: 2
Vertice: 693;		Pai: 34;		Nível: 2
Vertice: 110;		Pai: 34;		Nível: 2
Vertice: 304;		Pai: 34;		Nível: 2
Vertice: 827;		Pai: 34;		Nível: 2
Vertice: 263;		Pai: 34;		Nível: 2
Vertice: 530;		Pai: 34;		Nível: 2
Vertice: 243;		Pai: 34;		Nível: 2
Vertice: 689;		Pai: 34;		Nível: 2
Vertice: 542;		Pai: 34;		Nível: 2
Vertice: 439;		Pai: 34;		Nível: 2
Vertice: 63;		Pai: 522;		Nível: 2
Vertice: 480;		Pai: 522;		Nível: 2
Vertice: 729;		Pai: 522;		Nível: 2
Vertice: 43;		Pai: 522;		Nível: 2
Vertice: 589;		Pai: 522;		Nível: 2
Vertice: 730;		Pai: 522;		Nível: 2
Vertice: 604;		Pai: 522;		Nível: 2
Vertice: 344;		Pai: 522;		Nível: 2
Vertice: 777;		Pai: 522;		Nível: 2
Vertice: 653;		Pai: 522;		Nível: 2
Vertice: 324;		Pai: 522;		Nível: 2
Vertice: 553;		Pai: 522;		Nível: 2
Vertice: 519;		Pai: 522;		Nível: 2
Vertice: 231;		Pai: 522;		Nível: 2
Vertice: 531;		Pai: 522;		Nível: 2
Vertice: 307;		Pai: 522;		Nível: 2
Vertice: 545;		Pai: 522;		Nível: 2
Vertice: 285;		Pai: 522;		Nível: 2
Vertice: 748;		Pai: 522;		Nível: 2
Vertice: 406;		Pai: 522;		Nível: 2
Vertice: 281;		Pai: 522;		Nível: 2
Vertice: 354;		Pai: 522;		Nível: 2
Vertice: 269;		Pai: 581;		Nível: 2
Vertice: 783;		Pai: 581;		Nível: 2
Vertice: 218;		Pai: 581;		Nível: 2
Vertice: 50;		Pai: 581;		Nível: 2
Vertice: 859;		Pai: 581;		Nível: 2
Vertice: 133;		Pai: 581;		Nível: 2
Vertice: 503;		Pai: 581;		Nível: 2
Vertice: 598;		Pai: 581;		Nível: 2
Vertice: 953;		Pai: 581;		Nível: 2
Vertice: 830;		Pai: 581;		Nível: 2
Vertice: 795;		Pai: 581;		Nível: 2
Vertice: 117;		Pai: 581;		Nível: 2
Vertice: 613;		Pai: 581;		Nível: 2
Vertice: 103;		Pai: 581;		Nível: 2
Vertice: 565;		Pai: 581;		Nível: 2
Vertice: 125;		Pai: 581;		Nível: 2
Vertice: 580;		Pai: 581;		Nível: 2
Vertice: 601;		Pai: 581;		Nível: 2
Vertice: 532;		Pai: 581;		Nível: 2
Vertice: 884;		Pai: 581;		Nível: 2
Vertice: 584;		Pai: 581;		Nível: 2
Vertice: 458;		Pai: 581;		Nível: 2
Vertice: 798;		Pai: 581;		Nível: 2
Vertice: 628;		Pai: 581;		Nível: 2
Vertice: 696;		Pai: 675;		Nível: 2
Vertice: 520;		Pai: 675;		Nível: 2
Vertice: 608;		Pai: 675;		Nível: 2
Vertice: 478;		Pai: 675;		Nível: 2
Vertice: 212;		Pai: 675;		Nível: 2
Vertice: 380;		Pai: 675;		Nível: 2
Vertice: 247;		Pai: 675;		Nível: 2
Vertice: 837;		Pai: 675;		Nível: 2
Vertice: 78;		Pai: 675;		Nível: 2
Vertice: 64;		Pai: 675;		Nível: 2
Vertice: 8;		Pai: 675;		Nível: 2
Vertice: 923;		Pai: 675;		Nível: 2
Vertice: 48;		Pai: 675;		Nível: 2
Vertice: 91;		Pai: 675;		Nível: 2
Vertice: 540;		Pai: 675;		Nível: 2
Vertice: 39;		Pai: 675;		Nível: 2
Vertice: 682;		Pai: 675;		Nível: 2
Vertice: 41;		Pai: 675;		Nível: 2
Vertice: 787;		Pai: 675;		Nível: 2
Vertice: 890;		Pai: 675;		Nível: 2
Vertice: 754;		Pai: 675;		Nível: 2
Vertice: 373;		Pai: 675;		Nível: 2
Vertice: 303;		Pai: 549;		Nível: 2
Vertice: 195;		Pai: 549;		Nível: 2
Vertice: 491;		Pai: 549;		Nível: 2
Vertice: 879;		Pai: 549;		Nível: 2
Vertice: 122;		Pai: 549;		Nível: 2
Vertice: 163;		Pai: 549;		Nível: 2
Vertice: 528;		Pai: 549;		Nível: 2
Vertice: 207;		Pai: 549;		Nível: 2
Vertice: 261;		Pai: 549;		Nível: 2
Vertice: 375;		Pai: 549;		Nível: 2
Vertice: 165;		Pai: 549;		Nível: 2
Vertice: 76;		Pai: 549;		Nível: 2
Vertice: 356;		Pai: 549;		Nível: 2
Vertice: 194;		Pai: 549;		Nível: 2
Vertice: 364;		Pai: 549;		Nível: 2
Vertice: 35;		Pai: 775;		Nível: 2
Vertice: 809;		Pai: 775;		Nível: 2
Vertice: 81;		Pai: 775;		Nível: 2
Vertice: 472;		Pai: 775;		Nível: 2
Vertice: 834;		Pai: 775;		Nível: 2
Vertice: 152;		Pai: 775;		Nível: 2
Vertice: 561;		Pai: 775;		Nível: 2
Vertice: 825;		Pai: 775;		Nível: 2
Vertice: 33;		Pai: 775;		Nível: 2
Vertice: 200;		Pai: 775;		Nível: 2
Vertice: 1;		Pai: 775;		Nível: 2
Vertice: 213;		Pai: 775;		Nível: 2
Vertice: 922;		Pai: 775;		Nível: 2
Vertice: 283;		Pai: 775;		Nível: 2
Vertice: 198;		Pai: 901;		Nível: 2
Vertice: 564;		Pai: 901;		Nível: 2
Vertice: 699;		Pai: 901;		Nível: 2
Vertice: 950;		Pai: 901;		Nível: 2
Vertice: 956;		Pai: 901;		Nível: 2
Vertice: 387;		Pai: 901;		Nível: 2
Vertice: 54;		Pai: 901;		Nível: 2
Vertice: 86;		Pai: 901;		Nível: 2
Vertice: 311;		Pai: 901;		Nível: 2
Vertice: 741;		Pai: 61;		Nível: 2
Vertice: 141;		Pai: 61;		Nível: 2
Vertice: 926;		Pai: 61;		Nível: 2
Vertice: 605;		Pai: 61;		Nível: 2
Vertice: 583;		Pai: 61;		Nível: 2
Vertice: 149;		Pai: 61;		Nível: 2
Vertice: 101;		Pai: 61;		Nível: 2
Vertice: 219;		Pai: 61;		Nível: 2
Vertice: 964;		Pai: 61;		Nível: 2
Vertice: 695;		Pai: 61;		Nível: 2
Vertice: 698;		Pai: 61;		Nível: 2
Vertice: 417;		Pai: 61;		Nível: 2
Vertice: 345;		Pai: 61;		Nível: 2
Vertice: 12;		Pai: 61;		Nível: 2
Vertice: 296;		Pai: 61;		Nível: 2
Vertice: 669;		Pai: 61;		Nível: 2
Vertice: 920;		Pai: 670;		Nível: 2
Vertice: 711;		Pai: 670;		Nível: 2
Vertice: 790;		Pai: 670;		Nível: 2
Vertice: 143;		Pai: 670;		Nível: 2
Vertice: 510;		Pai: 670;		Nível: 2
Vertice: 854;		Pai: 670;		Nível: 2
Vertice: 883;		Pai: 670;		Nível: 2
Vertice: 668;		Pai: 670;		Nível: 2
Vertice: 568;		Pai: 670;		Nível: 2
Vertice: 293;		Pai: 670;		Nível: 2
Vertice: 819;		Pai: 670;		Nível: 2
Vertice: 51;		Pai: 670;		Nível: 2
Vertice: 740;		Pai: 670;		Nível: 2
Vertice: 716;		Pai: 670;		Nível: 2
Vertice: 257;		Pai: 670;		Nível: 2
Vertice: 235;		Pai: 670;		Nível: 2
Vertice: 171;		Pai: 670;		Nível: 2
Vertice: 431;		Pai: 513;		Nível: 2
Vertice: 768;		Pai: 513;		Nível: 2
Vertice: 826;		Pai: 513;		Nível: 2
Vertice: 782;		Pai: 513;		Nível: 2
Vertice: 199;		Pai: 513;		Nível: 2
Vertice: 502;		Pai: 513;		Nível: 2
Vertice: 17;		Pai: 513;		Nível: 2
Vertice: 874;		Pai: 513;		Nível: 2
Vertice: 490;		Pai: 513;		Nível: 2
Vertice: 206;		Pai: 513;		Nível: 2
Vertice: 578;		Pai: 513;		Nível: 2
Vertice: 123;		Pai: 513;		Nível: 2
Vertice: 947;		Pai: 513;		Nível: 2
Vertice: 575;		Pai: 906;		Nível: 2
Vertice: 784;		Pai: 906;		Nível: 2
Vertice: 340;		Pai: 906;		Nível: 2
Vertice: 446;		Pai: 906;		Nível: 2
Vertice: 182;		Pai: 906;		Nível: 2
Vertice: 547;		Pai: 906;		Nível: 2
Vertice: 185;		Pai: 906;		Nível: 2
Vertice: 65;		Pai: 861;		Nível: 2
Vertice: 802;		Pai: 861;		Nível: 2
Vertice: 370;		Pai: 861;		Nível: 2
Vertice: 205;		Pai: 861;		Nível: 2
Vertice: 958;		Pai: 861;		Nível: 2
Vertice: 197;		Pai: 861;		Nível: 2
Vertice: 736;		Pai: 861;		Nível: 2
Vertice: 160;		Pai: 861;		Nível: 2
Vertice: 882;		Pai: 526;		Nível: 2
Vertice: 759;		Pai: 526;		Nível: 2
Vertice: 228;		Pai: 526;		Nível: 2
Vertice: 188;		Pai: 526;		Nível: 2
Vertice: 550;		Pai: 526;		Nível: 2
Vertice: 203;		Pai: 526;		Nível: 2
Vertice: 946;		Pai: 526;		Nível: 2
Vertice: 558;		Pai: 526;		Nível: 2
Vertice: 637;		Pai: 526;		Nível: 2
Vertice: 838;		Pai: 526;		Nível: 2
Vertice: 831;		Pai: 526;		Nível: 2
Vertice: 666;		Pai: 462;		Nível: 2
Vertice: 104;		Pai: 462;		Nível: 2
Vertice: 180;		Pai: 462;		Nível: 2
Vertice: 915;		Pai: 462;		Nível: 2
Vertice: 352;		Pai: 462;		Nível: 2
Vertice: 359;		Pai: 462;		Nível: 2
Vertice: 793;		Pai: 314;		Nível: 2
Vertice: 493;		Pai: 314;		Nível: 2
Vertice: 942;		Pai: 314;		Nível: 2
Vertice: 800;		Pai: 314;		Nível: 2
Vertice: 965;		Pai: 314;		Nível: 2
Vertice: 719;		Pai: 5;		Nível: 2
Vertice: 130;		Pai: 5;		Nível: 2
Vertice: 929;		Pai: 5;		Nível: 2
Vertice: 497;		Pai: 5;		Nível: 2
Vertice: 617;		Pai: 5;		Nível: 2
Vertice: 597;		Pai: 5;		Nível: 2
Vertice: 134;		Pai: 5;		Nível: 2
Vertice: 124;		Pai: 53;		Nível: 2
Vertice: 636;		Pai: 53;		Nível: 2
Vertice: 640;		Pai: 53;		Nível: 2
Vertice: 535;		Pai: 53;		Nível: 2
Vertice: 445;		Pai: 53;		Nível: 2
Vertice: 587;		Pai: 927;		Nível: 2
Vertice: 223;		Pai: 927;		Nível: 2
Vertice: 804;		Pai: 927;		Nível: 2
Vertice: 82;		Pai: 927;		Nível: 2
Vertice: 138;		Pai: 927;		Nível: 2
Vertice: 961;		Pai: 927;		Nível: 2
Vertice: 407;		Pai: 852;		Nível: 2
Vertice: 403;		Pai: 852;		Nível: 2
Vertice: 365;		Pai: 852;		Nível: 2
Vertice: 2;		Pai: 852;		Nível: 2
Vertice: 735;		Pai: 852;		Nível: 2
Vertice: 686;		Pai: 852;		Nível: 2
Vertice: 113;		Pai: 112;		Nível: 2
Vertice: 175;		Pai: 112;		Nível: 2
Vertice: 588;		Pai: 112;		Nível: 2
Vertice: 615;		Pai: 112;		Nível: 2
Vertice: 376;		Pai: 612;		Nível: 2
Vertice: 435;		Pai: 612;		Nível: 2
Vertice: 300;		Pai: 612;		Nível: 2
Vertice: 401;		Pai: 612;		Nível: 2
Vertice: 664;		Pai: 254;		Nível: 2
Vertice: 845;		Pai: 254;		Nível: 2
Vertice: 306;		Pai: 254;		Nível: 2
Vertice: 342;		Pai: 254;		Nível: 2
Vertice: 706;		Pai: 15;		Nível: 2
Vertice: 477;		Pai: 15;		Nível: 2
Vertice: 4;		Pai: 15;		Nível: 2
Vertice: 346;		Pai: 15;		Nível: 2
Vertice: 276;		Pai: 15;		Nível: 2
Vertice: 393;		Pai: 15;		Nível: 2
Vertice: 767;		Pai: 15;		Nível: 2
Vertice: 848;		Pai: 15;		Nível: 2
Vertice: 442;		Pai: 943;		Nível: 2
Vertice: 114;		Pai: 943;		Nível: 2
Vertice: 918;		Pai: 943;		Nível: 2
Vertice: 225;		Pai: 943;		Nível: 2
Vertice: 641;		Pai: 47;		Nível: 2
Vertice: 551;		Pai: 899;		Nível: 2
Vertice: 514;		Pai: 765;		Nível: 2
Vertice: 107;		Pai: 765;		Nível: 2
Vertice: 382;		Pai: 895;		Nível: 2
Vertice: 585;		Pai: 895;		Nível: 2
Vertice: 395;		Pai: 489;		Nível: 2
Vertice: 429;		Pai: 489;		Nível: 2
Vertice: 192;		Pai: 527;		Nível: 2
Vertice: 384;		Pai: 527;		Nível: 2
Vertice: 71;		Pai: 119;		Nível: 3
Vertice: 823;		Pai: 851;		Nível: 3
Vertice: 910;		Pai: 851;		Nível: 3
Vertice: 724;		Pai: 851;		Nível: 3
Vertice: 265;		Pai: 851;		Nível: 3
Vertice: 893;		Pai: 484;		Nível: 3
Vertice: 889;		Pai: 630;		Nível: 3
Vertice: 14;		Pai: 630;		Nível: 3
Vertice: 455;		Pai: 554;		Nível: 3
Vertice: 649;		Pai: 870;		Nível: 3
Vertice: 534;		Pai: 870;		Nível: 3
Vertice: 880;		Pai: 887;		Nível: 3
Vertice: 944;		Pai: 939;		Nível: 3
Vertice: 319;		Pai: 939;		Nível: 3
Vertice: 954;		Pai: 196;		Nível: 3
Vertice: 811;		Pai: 505;		Nível: 3
